time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-14 00:00:00+00:00,4,4,340,98
2024-10-15 00:00:00+00:00,1,1,401,80
2024-10-16 00:00:00+00:00,5,3,251,87
2024-10-17 00:00:00+00:00,2,2,679,84
2024-10-18 00:00:00+00:00,2,2,235,72
2024-10-19 00:00:00+00:00,1,1,1615,22
2024-10-20 00:00:00+00:00,2,2,1429,33
2024-10-21 00:00:00+00:00,2,2,918,131
2024-10-22 00:00:00+00:00,2,2,391,119
2024-10-23 00:00:00+00:00,1,1,841,91
2024-10-24 00:00:00+00:00,3,2,316,86
2024-10-25 00:00:00+00:00,3,2,750,84
2024-10-26 00:00:00+00:00,2,2,58,29
2024-10-27 00:00:00+00:00,2,2,231,25
