time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-01 00:00:00+00:00,4,4,164,45
2023-10-02 00:00:00+00:00,8,7,421,108
2023-10-03 00:00:00+00:00,8,7,318,102
2023-10-04 00:00:00+00:00,6,5,301,92
2023-10-05 00:00:00+00:00,6,5,366,100
2023-10-06 00:00:00+00:00,7,5,340,84
2023-10-07 00:00:00+00:00,6,5,60,14
2023-10-08 00:00:00+00:00,5,4,96,20
2023-10-09 00:00:00+00:00,7,6,353,77
2023-10-10 00:00:00+00:00,8,6,400,84
2023-10-11 00:00:00+00:00,4,4,527,102
2023-10-12 00:00:00+00:00,5,4,268,80
2023-10-13 00:00:00+00:00,5,4,270,60
2023-10-14 00:00:00+00:00,3,3,63,14
