time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-25 00:00:00+00:00,3,2,750,84
2024-10-26 00:00:00+00:00,2,2,58,29
2024-10-27 00:00:00+00:00,3,3,239,28
2024-10-28 00:00:00+00:00,4,4,237,91
2024-10-29 00:00:00+00:00,3,2,306,94
2024-10-30 00:00:00+00:00,3,3,368,79
2024-10-31 00:00:00+00:00,1,1,261,66
2024-11-01 00:00:00+00:00,1,1,216,57
2024-11-02 00:00:00+00:00,1,1,738,34
2024-11-03 00:00:00+00:00,2,2,1189,22
2024-11-04 00:00:00+00:00,7,5,271,77
2024-11-05 00:00:00+00:00,5,3,260,89
2024-11-06 00:00:00+00:00,3,3,264,84
2024-11-07 00:00:00+00:00,2,2,339,95
