time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-26 00:00:00+00:00,3,3,62,25
2023-03-27 00:00:00+00:00,5,5,186,89
2023-03-28 00:00:00+00:00,3,3,284,93
2023-03-29 00:00:00+00:00,6,5,214,97
2023-03-30 00:00:00+00:00,3,3,174,80
2023-03-31 00:00:00+00:00,3,3,118,60
2023-04-01 00:00:00+00:00,5,5,33,13
2023-04-02 00:00:00+00:00,4,4,38,22
2023-04-03 00:00:00+00:00,5,5,183,70
2023-04-04 00:00:00+00:00,3,3,127,65
2023-04-05 00:00:00+00:00,4,4,148,68
2023-04-06 00:00:00+00:00,4,4,168,77
2023-04-07 00:00:00+00:00,4,4,90,50
2023-04-08 00:00:00+00:00,3,3,10,8
