time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-25 00:00:00+00:00,12,5,326,126
2025-06-26 00:00:00+00:00,13,7,202,76
2025-06-27 00:00:00+00:00,13,7,180,72
2025-06-28 00:00:00+00:00,13,7,131,21
2025-06-29 00:00:00+00:00,13,7,90,27
2025-06-30 00:00:00+00:00,15,9,184,77
2025-07-01 00:00:00+00:00,16,10,233,84
2025-07-02 00:00:00+00:00,16,10,197,75
2025-07-03 00:00:00+00:00,14,8,283,102
2025-07-04 00:00:00+00:00,15,7,107,49
2025-07-05 00:00:00+00:00,15,9,88,16
2025-07-06 00:00:00+00:00,16,8,81,27
2025-07-07 00:00:00+00:00,15,9,158,56
2025-07-08 00:00:00+00:00,4,4,191,75
