time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-28 00:00:00+00:00,10,7,264,57
2023-07-29 00:00:00+00:00,6,5,62,13
2023-07-30 00:00:00+00:00,6,5,39,8
2023-07-31 00:00:00+00:00,9,8,444,75
2023-08-01 00:00:00+00:00,7,6,399,79
2023-08-02 00:00:00+00:00,6,5,508,62
2023-08-03 00:00:00+00:00,5,4,425,65
2023-08-04 00:00:00+00:00,8,6,154,43
2023-08-05 00:00:00+00:00,7,6,36,12
2023-08-06 00:00:00+00:00,6,5,77,15
2023-08-07 00:00:00+00:00,7,6,311,77
2023-08-08 00:00:00+00:00,5,4,479,87
2023-08-09 00:00:00+00:00,3,3,439,94
2023-08-10 00:00:00+00:00,2,2,211,69
