time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-03 00:00:00+00:00,5,5,107,39
2022-11-04 00:00:00+00:00,3,3,80,44
2022-11-05 00:00:00+00:00,3,3,11,5
2022-11-06 00:00:00+00:00,3,3,12,7
2022-11-07 00:00:00+00:00,6,6,145,51
2022-11-08 00:00:00+00:00,2,2,149,44
2022-11-09 00:00:00+00:00,8,8,96,49
2022-11-10 00:00:00+00:00,3,3,90,36
2022-11-11 00:00:00+00:00,4,4,104,40
2022-11-12 00:00:00+00:00,4,4,19,8
2022-11-13 00:00:00+00:00,3,3,50,10
2022-11-14 00:00:00+00:00,5,5,81,34
2022-11-15 00:00:00+00:00,3,3,64,32
2022-11-16 00:00:00+00:00,2,2,110,60
