time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-22 00:00:00+00:00,12,4,215,75
2025-07-23 00:00:00+00:00,14,5,216,86
2025-07-24 00:00:00+00:00,11,5,301,88
2025-07-25 00:00:00+00:00,14,6,185,59
2025-07-26 00:00:00+00:00,13,7,156,28
2025-07-27 00:00:00+00:00,10,4,95,25
2025-07-28 00:00:00+00:00,16,10,218,67
2025-07-29 00:00:00+00:00,11,3,198,75
2025-07-30 00:00:00+00:00,18,9,166,66
2025-07-31 00:00:00+00:00,17,9,171,64
2025-08-01 00:00:00+00:00,24,10,200,51
2025-08-02 00:00:00+00:00,16,10,188,29
2025-08-03 00:00:00+00:00,21,7,296,22
2025-08-04 00:00:00+00:00,16,8,266,55
