time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-10 00:00:00+00:00,3,3,331,79
2025-04-11 00:00:00+00:00,6,5,138,66
2025-04-12 00:00:00+00:00,4,4,906,30
2025-04-13 00:00:00+00:00,3,3,667,28
2025-04-14 00:00:00+00:00,5,5,311,75
2025-04-15 00:00:00+00:00,5,4,253,79
2025-04-16 00:00:00+00:00,4,3,329,102
2025-04-17 00:00:00+00:00,5,5,258,70
2025-04-18 00:00:00+00:00,10,8,203,46
2025-04-19 00:00:00+00:00,5,5,965,19
2025-04-20 00:00:00+00:00,10,7,732,19
2025-04-21 00:00:00+00:00,8,7,506,64
2025-04-22 00:00:00+00:00,7,6,333,76
2025-04-23 00:00:00+00:00,4,4,288,83
